id,preco,estoque,imagem,categoria,updated_at,preco_custo,nome,descricao,variantes,semdevolucao,deleted
474,,10,,,2026-08-23 20:59:33.233+00,,"FRIGIDEIRA 28CM 3,6L",Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!!,{},false,false
475,,2,,,2026-08-23 20:59:33.233+00,,PANELA DE PRESSAO ELETRICA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
476,,10,,,2026-08-23 20:59:33.233+00,,KIT CAFE PRATICO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
478,,2,,,2026-08-23 20:59:33.233+00,,FERRO DE PASSAR,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
479,,10,,,2026-08-23 20:59:33.233+00,,PANELA PIPOQUEIRA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
480,,2,,,2026-08-23 20:59:33.233+00,110.00,MIXER 3 EM 1,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
481,,15,,,2026-08-23 20:59:33.233+00,,ESMERIL,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
482,,10,,,2026-08-23 20:59:33.233+00,,JOGO DE TALHER TRAMONTINA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
483,,1,,,2026-08-23 20:59:33.233+00,,PISCINA DE BOLINHA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
484,,1,,,2026-08-23 20:59:33.233+00,,BONECA HONEY BEE,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!",{},false,false
485,,10,,,2026-08-23 20:59:33.233+00,,TANQUINHO 14KG,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
486,,10,,,2026-08-23 20:59:33.233+00,,CABRITA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
487,,20,,,2026-08-23 20:59:33.233+00,,KIT LINGERIE CALCINHA E SUTIA,"Grade do p ao gg Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
488,,10,,,2026-08-23 20:59:33.233+00,,JOGO DE MANTIMENTOS ALUMINIO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
489,,15,,,2026-08-23 20:59:33.233+00,,MANTINHA DE NENEM MASCULINA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
490,,20,,,2026-08-23 20:59:33.233+00,,PORTA TEMPERO CASINHA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
491,,10,,,2026-08-23 20:59:33.233+00,,KIT GARRAFA CAFE XICARAS E POTES EURO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
492,,2,,,2026-08-23 20:59:33.233+00,,BABY LISS PHILCO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
493,,2,,,2026-08-23 20:59:33.233+00,,BATEDEIRA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
494,,2,,,2026-08-23 20:59:33.233+00,,LIQUIDIFICADOR,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
495,,2,,,2026-08-23 20:59:33.233+00,,CHURRASQUEIRA ELETRICA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
496,,10,,,2026-08-23 20:59:33.233+00,,MEGA VARAL 3 ANDARES,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
497,,10,,,2026-08-23 20:59:33.233+00,,ASPIRADOR DE PO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
498,,10,,,2026-08-23 20:59:33.233+00,,GARRAFA DE CAFE SIMPLES,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
499,,2,,,2026-08-23 20:59:33.233+00,,ASPIRADOR DE PO VASSOURA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
500,,10,,,2026-08-23 20:59:33.233+00,,JOGO DE PRATO COM TALHERES,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
501,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO 4 ASSADEIRAS,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
502,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO DE 3 FORMAS COM FUNDO REMOVIVEL,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
503,,1000,,,2026-08-23 20:59:33.233+00,,KIT BOTOX SEM FORMOL,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
504,,10,,,2026-08-23 20:59:33.233+00,,KIT CHURRASCO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
505,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO FACAS 5 PECAS,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
506,,10,,,2026-08-23 20:59:33.233+00,,"PANELA DE PRESSAO FECHAMENTO EXTERNO 4,5L","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
507,,15,,,2026-08-23 20:59:33.233+00,,MOCHILA ADULTO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
508,,10,,,2026-08-23 20:59:33.233+00,,CAPA DE MAQUINA DE LAVAR 12 A 16KG,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
509,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO SALADEIRA INOX,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
510,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO 2 FRIGIDEIRAS + ESPATULA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
511,,10,,,2026-08-23 20:59:33.233+00,,GARRAFA DE CAFE COM 4 XICARAS,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
512,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO 3 COOLERS,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
513,,20,,,2026-08-23 20:59:33.233+00,,,,{},false,false
514,,20,,,2026-08-23 20:59:33.233+00,,,,{},false,false
515,,20,,,2026-08-23 20:59:33.233+00,,,,{},false,false
516,,10,,,2026-08-23 20:59:33.233+00,,JOGO DE PANELAS ANTIADERENTE COM TAMPA DE VIDRO PREMIUM,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
517,,15,,,2026-08-23 20:59:33.233+00,,KIT PARAFUSADEIRA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
518,,150,,,2026-08-23 20:59:33.233+00,,TAPETE ITALIA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
519,,2,,,2026-08-23 20:59:33.233+00,,AIR FRYER,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
520,,10,,,2026-08-23 20:59:33.233+00,,COOLER 20L COM MESA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
521,,2,,,2026-08-23 20:59:33.233+00,,BEBEDOURO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
522,,10,,,2026-08-23 20:59:33.233+00,,APARELHO DE JANTAR,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
523,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO DE BANHEIRO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
524,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO DE PANELA DE CERAMICA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
525,,10,,,2026-08-23 20:59:33.233+00,,PANELA WOK 28 COM TAMPA DE VIDRO,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
526,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO 3 FRIGIDEIRAS COM TAMPA,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
527,,15,,,2026-08-23 20:59:33.233+00,,PARAFUSADEIRA DE IMPACTO,,{},false,false
528,,2,,,2026-08-23 20:59:33.233+00,,FORNO AIR FRYER,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
529,,2,,,2026-08-23 20:59:33.233+00,,CAIXA DE SOM KAPBOM 200W,"Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
530,,15,,,2026-08-23 20:59:33.233+00,,ROCADEIRA A GASOLINA,"Sem comissão!! Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
531,,15,,,2026-08-23 20:59:33.233+00,,MOTOSERRA,"Sem comissão!! Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!",{},false,false
532,,10,,,2026-08-23 20:59:33.233+00,,,,{},false,false
533,,2,,,2026-08-23 20:59:33.233+00,,CAIXA DE SOM GRANDE,,{},false,false
534,,10,,,2026-08-23 20:59:33.233+00,,CHALEIRA TERMICA MALI,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
535,,10,,,2026-08-23 20:59:33.233+00,,CAPA DE SOFA RETRATIL,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
536,,1000,,,2026-08-23 20:59:33.233+00,,KIT CACHOS GLAMMOUR,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
537,,10,,,2026-08-23 20:59:33.233+00,,KIT CAFE,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
538,,10,,,2026-08-23 20:59:33.233+00,,KIT POTES COM TAMPA DE VIDRO,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
539,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO 3 CANECOS,Cores:preto craqueladovermelhoaluminio naturalEncomenda!! Deve ser feita até o 3o dia do mes,{},false,false
540,,100,,,2026-08-23 20:59:33.233+00,,KIT SEX SHOP,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
541,,2,,,2026-08-23 20:59:33.233+00,,FORNO DE BANCADA,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
542,,1000,,,2026-08-23 20:59:33.233+00,,KIT MAQUIAGEM 20 PECAS,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
543,,10,,,2026-08-23 20:59:33.233+00,,MORINGA,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
544,,10,,,2026-08-23 20:59:33.233+00,,"PANELA DE PRESSAO 4,5L",Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
545,,10,,,2026-08-23 20:59:33.233+00,,PANELA DE PRESSAO 7L,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
546,,10,,,2026-08-23 20:59:33.233+00,,MOP,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
547,,10,,,2026-08-23 20:59:33.233+00,,"TAPETES DE SALA APOLO 2,0 X 1,5M",Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
548,,20,,,2026-08-23 20:59:33.233+00,,CAIXA DE PACOCA,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
549,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO DE POTES MANTIMENTOS 2L TROPICAL,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
550,,10,,,2026-08-23 20:59:33.233+00,,CONJUNTO DE MANTIMENTOS FAZENDINHA,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
551,,10,,,2026-08-23 20:59:33.233+00,,CESTO DE ROUPA,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
552,,2,,,2026-08-23 20:59:33.233+00,,SEM COMISSAO - MICROONDAS 32L,AemEncomenda!! Deve ser feita até o 3o dia do mes,{},false,false
553,,20,,,2026-08-23 20:59:33.233+00,,CAIXA DOCE DE MESA,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
554,,10,,,2026-08-23 20:59:33.233+00,,KIT LAR DOCE LAR,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
555,,10,,,2026-08-23 20:59:33.233+00,,KIT CHURRASCO,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
556,,20,,,2026-08-23 20:59:33.233+00,,CAIXA COM 50 ALFAJOR,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
557,,20,,,2026-08-23 20:59:33.233+00,,"CAIXA DOCE EM BARRA 4,8 KG TOTAL",Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
558,,1000,,,2026-08-23 20:59:33.233+00,,KIT PARADOX,Encomenda!! Deve ser feita até o 3o dia do mes,{},false,false
